ski_resort,summit,drop,base,gondolas_and_trams,fast_eight,high_speed_sixes,quad_chairs,triple_chairs,double_chairs,surface_lifts,total_runs,longest_run,skiable_terrain,snow_making,averageSnowfall,nov_snow,dec_snow,jan_snow,feb_snow,mar_snow,apr_snow,childrenWeekdayPrice,childrenWeekendPrice,teenagerWeekdayPrice,teenagerWeekendPrice,adultWeekdayPrice,adultWeekendPrice,seniorWeekdayPrice,seniorWeekendPrice,childrenPrice_season,teenagerPrice_season,adultPrice_season,beginner_runs,intermediate_runs,advanced_runs,expert_runs,night_skiing,epic,mountain_collective,ikon,indy,dec_mean_2_guests,dec_min_2_guests,dec_max_2_guests,jan_mean_2_guests,jan_min_2_guests,jan_max_2_guests,feb_mean_2_guests,feb_min_2_guests,feb_max_2_guests,mar_mean_2_guests,mar_min_2_guests,mar_max_2_guests,apr_mean_2_guests,apr_min_2_guests,apr_max_2_guests,may_mean_2_guests,may_min_2_guests,may_max_2_guests,dec_mean_4_guests,dec_min_4_guests,dec_max_4_guests,jan_mean_4_guests,jan_min_4_guests,jan_max_4_guests,feb_mean_4_guests,feb_min_4_guests,feb_max_4_guests,mar_mean_4_guests,mar_min_4_guests,mar_max_4_guests,apr_mean_4_guests,apr_min_4_guests,apr_max_4_guests,may_mean_4_guests,may_min_4_guests,may_max_4_guests,total_lifts,state_Alaska,state_Arizona,state_California,state_Colorado,state_Connecticut,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nevada,state_New Hampshire,state_New Jersey,state_New Mexico,state_New York,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_Rhode Island,state_South Dakota,state_Tennessee,state_Utah,state_Vermont,state_Virginia,state_Washington,state_West Virginia,state_Wisconsin,state_Wyoming
49 Degrees North,0.30917902897019417,0.6587409446570551,0.17380449376744223,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,0.0065026983668435385,-0.9065400465793947,1.3256979607197403,-0.8159740511104631,0.7189760223833508,-0.6900055891359765,0.8555128627552823,-0.6016543926435705,0.8987693271446743,0.6227499723817058,1.4135683627518683,1.2628101212431286,0.885392666425944,0.4299532364270374,0.02224716995738329,-0.3840035677083228,-0.3986986643750197,0.23448787596201742,0.00808367301310616,-0.16845095814399833,0.18138431594041146,0.18606587901950333,0.4835616960752809,-0.7692207197059295,0.19903590462789414,-0.10994403699794018,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,2.012926387124831,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.8898670467582415,-0.552538026943512,-0.17209656294587952,-0.850206116977476,-0.28886447136607263,-0.3220299777169842,-0.8853167551125761,-0.26429556238835894,-0.39341802003439663,-0.9341916887869021,-0.14866649161924858,-0.45702355742835543,-0.8540490339006253,-0.16919839825845265,-0.2454415069114308,-0.5796742530398651,-0.4780371718990307,-0.5406823174016915,-0.6637205543224395,-0.9417994585868644,-0.487147035042793,-0.9065353602629647,-0.8882567085682094,-0.726497807638089,-0.9446417661378718,-0.8686584327714545,-0.7547997377451839,-0.968089580737766,-0.9581093442148734,-0.7787857422881369,-0.6185762847046468,-0.8733361687344404,-0.6232495170216453,-0.7070208087275401,-0.47288143844217845,-0.41667157675630645,-0.23073432325314433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bear Valley,1.0391976930917695,0.7103357031244207,1.0309449498984173,-0.32343436564895045,-0.021915258647018293,1.1482209833393289,-0.7087941219859498,0.2948985693692007,1.3256979607197403,-0.3419046200075532,0.10600128748883021,0.27442407801723084,0.5028577949679532,-0.2050305096807101,1.3188021661520988,0.7452946896661202,1.571911051043829,1.8247868245764298,1.1573140995767692,2.2824802377045637,1.014350695083934,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-1.2470461711973149,-1.316789361850676,-0.8796590203371945,-0.910765583092583,0.9392327414101554,0.6008816133552914,0.038033118366019684,-0.3854207643773574,0.7898755412813083,1.6901224438607803,-0.18760474332169155,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.8924223003024142,1.3292100555494506,-0.4944342189778924,1.4855404266870749,1.8582836817119612,1.0626055657807156,1.0213142084581823,1.5937221130486017,0.21106116954635012,0.44200679097453544,0.826531136892335,-0.06271427206464453,0.44852635956980025,0.9432324500614893,-0.03767827394970274,0.5874148094290246,1.0199072005798302,-0.23394182589191187,0.276186788261034,0.627567207827413,-0.10275974836510104,0.43963681625981804,0.4267820322131912,0.5483561583559624,0.17769488467934097,0.3381078867426519,-0.1617977085406933,0.017244179529360033,0.3883124350601433,-0.014953182108748117,0.05085975074521686,0.82696433676624,-0.0534430459558395,0.1736663722821598,-0.29465979078809107,0.07932307136067165,0.2746351015712206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alta,1.726904196930436,1.382120517454611,1.6509903323319934,-0.32343436564895045,0.8820891605424845,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,0.17291712531127051,-1.2900434822133728,1.3728157396041727,0.3708670447325516,1.0135242032057288,-0.04638095649556598,2.6802879201761645,1.2354735588037777,2.4823815087226038,2.386763527909731,2.018398637887715,2.4724830070663613,3.3953991553876555,2.017741193883574,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,2.2528852344246713,-1.316789361850676,-0.8796590203371945,-0.910765583092583,0.9849133152367887,0.8018044677189902,1.7644332642788847,-0.12208980734934928,0.2475550920944066,-1.1194956342017504,4.143517108672916,-0.5861256034503087,-0.3333333333333333,4.58257569495584,2.7315816776253388,-0.5188745216627708,1.6973271667169039,-0.8597622036770568,4.119023482980292,1.346323745276605,-0.8155234523097413,3.5414927280528126,1.9452969061886267,-0.8472030684077976,3.3584053298215233,1.5962377740002571,-0.7862957102614379,3.6224192360074197,1.8367975026106484,-0.8537712279938015,3.158679156230729,2.238955935564246,0.22412425270043534,5.0917843890170165,1.4804430709461094,-0.6160818485763541,3.2685636100190596,1.7748645035425783,-0.26941494820049144,2.8307034120537526,1.8445314948039144,-1.0949271176803494,2.9053405647336445,2.0986233585205927,-0.05186391585668909,2.7559373186256875,1.8679004183948467,-0.13288272279059565,2.3369645887592485,3.7453421619326095,0.48951545888989334,4.047280256296497,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt. Hood Meadows,0.7178395137279066,1.633776584264823,0.36367331294787936,-0.32343436564895045,2.2380957893267386,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,1.9020883784239755,-0.8159740511104631,0.7394085135465015,-0.5935626224206558,0.7598312552160844,-0.6016543926435705,1.8329802966611872,1.358018276088192,2.4427958366496134,1.5654129614995216,2.380960548755482,1.712471929619171,3.1969784503623457,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-1.2470461711973149,-1.316789361850676,-0.8796590203371945,-0.910765583092583,0.29970470783728936,0.06508733505209503,-0.33190977004388,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,1.1812297501407862,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.08496218034375176,0.25392543698204345,-0.49040499827749223,0.2635273343062834,0.2783067388809552,0.7757629084320873,-0.03466601751946849,0.20931678625243494,-0.3360093819177894,0.19044362800739092,-0.41121969929544416,0.6706272960416962,0.2599957105148702,0.3870170259015183,0.31072468593996433,-0.20532493111588163,0.13050272942050653,-0.011666107406564307,0.2321286315774337,0.5091244405508638,0.6554353583844749,0.045635203619003605,0.45256710556184615,0.284255976142361,-0.24457038988555094,0.36324885173252913,0.26648153477366104,-0.2816772983044872,0.6731324268298584,0.19597965877761028,-0.2719040520609674,-0.07803431938734791,-0.13960890255603453,-0.7233298305980901,0.3825824702974409,-0.9959933257569369,0.6115480514541306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snowbird,1.7086939000998171,2.121294404068707,1.4036147134336237,1.370745644893171,2.69009799892149,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,1.3256979607197403,-0.3419046200075532,1.822330545193488,1.5281826453164005,0.95119447029448,-0.6016543926435705,2.339916481670148,2.0932865797946785,2.4823815087226038,2.862282276884063,2.426280787613953,2.6149850840877096,5.677237263178722,-0.5441198851477825,-0.5498020569731515,2.319564890738302,-0.19850981052676134,2.8031889145539144,-1.316789361850676,2.8988201682910977,-0.910765583092583,0.8478715937568888,0.7013430405371408,1.6411189681422516,-0.5829189821483635,0.0010457970094512503,1.5652505292802232,1.5108744143232524,-0.5861256034503087,-0.3333333333333333,4.58257569495584,2.7315816776253388,-0.5188745216627708,0.9882443082089011,-0.8597622036770568,0.45243264561614543,1.5783515476273882,-0.8155234523097413,2.801367846745858,0.8599838961560412,-0.8472030684077976,1.4031346551441357,1.5666421077688284,-0.7862957102614379,1.6213917411242889,1.6482668535557186,-0.8537712279938015,1.0011378908589377,0.14700384245963224,0.22412425270043534,-0.011666107406564307,1.1720359741609072,-0.6160818485763541,1.487686731374707,2.1469771377033475,-0.06313436141125214,2.8307034120537526,1.74452129819644,-1.0949271176803494,2.826273627506379,2.0432675292921023,0.18117062286398689,2.465105674373284,2.3102063703885065,-0.13288272279059565,2.3369645887592485,1.9024226905604598,-0.7936804042195358,4.047280256296497,0.9484610013370406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Northstar California,1.0686555262001236,1.110458319810114,0.9442028497652226,3.064925655435292,2.69009799892149,1.1482209833393289,0.0065026983668435385,0.2948985693692007,-0.9798637100971995,2.0284425355069966,1.0050308986674603,0.4673100114478723,1.317518339158837,5.347703851799334,1.2536246566509466,2.0932865797946785,2.2844531483576525,2.257076596371277,2.109039115604657,2.424982314725912,0.8159299900586238,4.675672063378607,2.2002796883128473,2.5091173466270553,0.24268983228719299,3.13337112263146,1.8876376712024836,3.0683673113705723,1.9228672745711406,1.1219550367166886,-1.2040753616786015,0.5559531621398792,-0.25375528586335333,1.7266108626041385,0.566275212635768,-0.5273005748506804,-0.5861256034503087,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.8157646939772247,2.1740765415666994,-0.010927734929873074,1.0214848219855084,1.5341858472850882,0.33664575397245866,1.0066478164307149,1.7030172704272464,0.28535470122666534,1.1375049474131114,1.651698361017521,0.08100593475016599,0.6884744583669838,1.9273058928060531,-0.2454415069114308,-0.35946876955516893,0.6454211074601149,-0.5718009179896402,0.3349309971725011,1.10133827693361,-0.3249285470870698,0.49435926245993117,1.4323998928107329,-0.02223065506848514,0.48883771856926134,1.293464556357986,-0.09261413846683607,0.5154466425857721,1.3722360429918863,-0.26423744861080806,0.3377609087951584,0.9366611435727356,-0.31749970327901783,0.02688517544720981,-0.33030412031890855,-0.31747264713291085,1.9591998509857704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt. Baker,0.10190300328050263,0.28915400135000696,0.03501713355433084,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,5.013580440836397,-0.9065400465793947,-0.9798637100971995,-0.3419046200075532,-0.2617835534478821,-0.20779075555937285,0.13106640567278474,-0.6016543926435705,3.5203535981910132,4.911815077336208,4.184565407861182,3.2513430714994254,3.33268556478337,3.3274954691944507,2.8001370403117254,0.6420217944437355,0.5695718753938089,0.5703116436449251,-0.007218251106711137,0.6688911215406581,0.4943361508567721,0.8921086248433158,0.7343157148288565,0.32482902344193765,-0.029513842210813098,0.7902503247994823,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.717387432526565,-1.0517773141355224,-0.760362785204303,-0.7419264758804438,-1.018084598826537,-0.7469820626779151,-0.7826520109203045,-1.029361664038872,-0.7311158913085568,-0.6086393602411857,-0.598757704778441,-0.8402774422678501,-0.5626834853611881,-0.6398422187015049,-0.7121096917177738,-0.6897769947822132,-0.6652802184588883,-0.6118105473170028,0.20275652712170014,0.2722389059977653,0.06651171732782754,-0.009087242581109517,0.4009969588645363,-0.2439443882848419,-0.0556622407380993,0.1872620968033886,-0.4648876345785441,-0.06025398139052628,0.23295607591302597,-0.513521715112868,0.30189826403891573,0.7172675299597445,-0.5343041166601536,0.3367565909876598,-0.33030412031890855,-0.11907478788611958,0.2746351015712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Alpental,0.21437836605785465,1.110458319810114,-0.08063899995659533,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.7493075430155055,-0.8159740511104631,-0.5478384297319917,0.27442407801723084,0.03538479813358698,-0.6016543926435705,1.8184964056609312,0.2551158205284627,2.126110460065692,2.1273896648328225,3.1060843704910157,1.3799670832360253,1.5104024576472093,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-1.2470461711973149,-1.316789361850676,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-0.23629694649345298,-0.5785383623171464,-0.18792254660635133,0.9870829773492726,1.4403786146996664,-0.5273005748506804,0.671815559988059,-0.3333333333333333,-0.21821789023599236,2.7315816776253388,-0.5188745216627708,1.544011954066525,0.6379556578989746,0.5451047217253492,1.0678903824556651,0.7644534905212648,1.1794673891449716,1.050646992513117,0.5736339775145841,0.46771155171471185,0.811952618867395,0.6765007325059376,0.46794495309773276,0.8427268075937447,0.3870170259015183,0.32351011566068605,0.675497002822903,-0.00992955549938667,0.49512253074002816,1.0251754518822394,0.6867885914656876,0.8000214019971847,1.0087502567409945,0.6846327656997403,1.115682475703699,1.100011142281605,0.6649404316110558,1.2350515158076625,1.2018589250190508,0.5177760676827411,1.7971516782331491,0.9474258696512843,-0.5716699500165777,1.5031014603702644,0.5977009409164598,-0.508525767972996,0.39675964615553766,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tahoe Donner,0.7312294378680675,-0.6585048276424242,1.0791350055279698,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.305820738605097,-0.9798637100971995,0.13216481109535672,-0.6908658678740466,-0.7864485558512974,-0.3500753922386098,-0.5223296160509984,1.2536246566509466,-0.23506304860919483,0.5030979050730937,1.2628101212431286,1.2479545772937108,1.712471929619171,-0.2753838875805819,0.8649037083194635,0.7799077978904085,0.8663293955911946,0.025591595346993238,0.3818527219852448,0.22300025143460833,0.18606587901950333,0.07875700212332037,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,1.5237286740757015,1.233592272434228,-0.4951360612989658,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.8157646939772247,2.1740765415666994,-0.010927734929873074,0.959610741358633,1.5341858472850882,0.33664575397245866,0.9626486403483129,2.0309027425631805,0.28535470122666534,1.1375049474131114,1.651698361017521,0.08100593475016599,0.6199178587106456,1.9273058928060531,-0.2454415069114308,-0.24936602781282086,0.6454211074601149,-0.5718009179896402,0.34961704940036786,1.10133827693361,-0.3249285470870698,0.49435926245993117,1.4323998928107329,-0.02223065506848514,0.46661323043426706,1.293464556357986,-0.09261413846683607,0.5154466425857721,1.3722360429918863,-0.26423744861080806,0.42144041322639136,0.9366611435727356,-0.2535701967691957,0.02688517544720981,-0.33030412031890855,-0.31747264713291085,-0.5676472731360543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt. Spokane,0.3399758544925644,0.8156311285680242,0.2599040598255762,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,1.9020883784239755,-0.3419046200075532,0.08556879632567953,-0.3042337222746936,0.5159798440019003,-0.6016543926435705,0.8915273816445463,-0.11251833132478045,0.5822692492190741,0.657604440730343,0.0696283669734688,-0.18755576399880478,-0.2753838875805819,-0.5441198851477825,-0.5498020569731515,0.04493542007326428,-0.026932171654667995,-0.2564995469646772,-0.08911926477186824,0.04073975637995365,0.1912027504433094,-0.8834221542725128,0.9022658949008395,0.40797600677591933,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.11829624514678361,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.5449078182948887,-0.552538026943512,-0.35341149446388676,-0.710989435567006,-0.28886447136607263,-0.7505233300525895,-0.6359880906456308,-0.5557493153980783,-0.390041041321655,-0.8306068569769014,-0.41121969929544416,-0.4680789579525716,-0.3398745364780889,-0.21198420011691194,0.042230661804808056,0.058921649065753784,-0.00992955549938667,2.34445650853812,-0.7077787110060397,-1.267517068597375,-0.6387860563927082,-0.578200683062286,-0.9398268552655192,-0.34828026273959806,-0.5779377119104656,-0.4664029929334191,-0.30675376012401323,-0.5252429469098442,-0.9063238911658343,-0.3601160126500619,-0.3794919863296955,-0.8184877653311926,-0.3730905785049501,-0.18513210886994017,-0.6154587565654484,1.5950827160061567,-0.06227784831168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Snowbasin,1.2668264034745056,1.7632899575604553,0.9827548942688648,4.759105665977414,0.43008695094773314,1.1482209833393289,-0.7087941219859498,0.8956178773434985,-0.9798637100971995,0.13216481109535672,1.3728157396041727,2.492612312469608,1.2245704918350448,1.8772448758743066,0.8915273816445463,0.990384124234949,1.6906680672627996,1.651870915858491,1.7464772047368902,1.6649712372787215,1.014350695083934,-0.5441198851477825,-0.5498020569731515,1.656131295127666,0.18316289635197694,2.032763762372974,2.1997571874089603,1.5182220032153755,1.765443226923156,1.1676356105433219,1.136675891658488,1.271176079732352,-0.5170862428913615,0.3954606691453798,2.1271741448927295,-0.017756827557197135,-0.5861256034503087,-0.3333333333333333,4.58257569495584,2.7315816776253388,-0.5188745216627708,0.5091342686764668,-0.6293440711268982,0.9963774401701672,-0.07678010914153197,-0.6129623057929456,0.531415459579552,0.3466601751946832,-0.6286127536505081,1.9029275046298928,0.2940284598173916,-0.5612501036818417,2.1741617673350984,0.722752758195153,-0.6398422187015049,1.8417798949963913,0.1910449391565715,-0.4312264102590663,0.4462218726732517,-0.16439477857496917,-0.34958562220411826,0.5355347368519838,0.5381372194200217,-1.1461074420547586,2.0710078261800597,0.19991937281433528,-1.1954909776398583,1.4854301503606697,0.1279558379863405,-1.1911438829355494,1.4999281297114622,0.3138524789576633,-1.2572749925571747,1.1917925591050436,-0.29929526196379014,-0.6154587565654484,-0.09923500196144046,0.6115480514541306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brighton,1.5747946586982076,0.5471277936868354,1.7232754157763224,-0.32343436564895045,1.3340913701372359,-0.3035526737563743,0.0065026983668435385,-0.305820738605097,-0.9798637100971995,-0.3419046200075532,0.2898937079571864,0.27442407801723084,0.15840400782684128,0.1915933732821502,2.339916481670148,2.338376014363507,2.324038820430643,3.0351981856020016,2.380960548755482,2.7099864687686086,3.0977680978496904,-0.5441198851477825,-0.5498020569731515,0.5188165597951472,-0.012925833787558332,0.6239863412421117,0.4518878966526912,0.5009391447385277,0.37111594775529183,-0.2941427519089434,0.19903590462789414,0.6546045990491858,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,1.4931159890098031,-0.3333333333333333,-0.21821789023599236,2.7315816776253388,-0.5188745216627708,2.5597252378752855,0.7915677462657471,1.7296956076429966,3.4191054462769346,0.9670146370380603,1.399025966374786,3.4266025009628316,0.7557925731456586,1.332218102176562,2.8096600894888364,0.826531136892335,1.687724144269586,2.6423375485726224,1.0288040537784078,1.24086469812247,1.1159079697922953,0.879474915659937,0.010561464441970451,1.8182222721870451,2.256155257879965,0.8881836237122517,2.82553547058475,2.4638028267569294,1.5265049813693012,2.811296728676167,3.531010440457058,0.928667134052009,2.8071779726452672,2.666872369217864,1.4775564647689696,2.1787100062822833,2.4449922371620487,0.6692383319812801,0.8097182252336097,-0.29465979078809107,0.36501598867605106,-0.06227784831168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Alyeska,-0.18223118697371282,1.3421082557860415,-1.0091007384193083,1.370745644893171,0.43008695094773314,-0.3035526737563743,0.7217995187196369,-0.9065400465793947,-0.9798637100971995,-0.3419046200075532,0.5146511107518439,-0.7864485558512974,0.4645851519522742,-0.15346940489553826,3.5638052711917814,1.1129288415193634,2.205281804211672,3.683632843294272,2.426280787613953,2.9474899304708555,2.70092668779907,0.512647809952652,0.7496871193707821,0.48722448381368827,0.0395979332141029,0.18374339713871723,0.4518878966526912,0.37983404253890296,0.6184965940592677,-0.8834221542725128,1.8064187395374833,2.1343761526887843,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,5.131788775814999,-0.3333333333333333,-0.21821789023599236,2.7315816776253388,-0.5188745216627708,0.27916144970089835,0.753164724174054,-0.36549915656508725,0.8049255397914442,0.6429168026111873,0.42163617096464484,1.094646168595519,0.6829291348932288,0.6534453809155,1.315078944801684,-0.22368169381244732,0.9285866416067408,0.534222109140223,-0.6398422187015049,0.8221418747688334,0.43327097098973727,0.03688120614057773,0.24172821166673192,1.2014080786166406,1.6343307296780816,0.3733162488962606,1.1181951491412208,0.78777305909436,0.5548771505093847,1.5222764168464968,0.7152223615908101,0.928667134052009,1.43435340777871,1.4758069490899646,0.8383660378406109,1.0311053740825171,0.7721159333629923,0.6692383319812801,1.7719505155960598,-0.365948449849726,0.07535511417573583,-0.23073432325314433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brundage Mountain,0.8525421505779257,0.7324477424675775,0.8002752169516256,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,-0.7087941219859498,1.4963371853177962,-0.9798637100971995,-0.8159740511104631,0.39205616377293984,2.2032834123236453,0.6340782853074245,-0.5937219149843133,1.0363662916471064,1.2354735588037777,1.571911051043829,0.8305203494482818,1.1573140995767692,0.5249546211079362,0.2206678749826934,0.512647809952652,0.4474803341745185,0.42404033185077056,-0.023430587187890577,0.4699013108059236,0.3062321224230021,0.331392001659053,0.2136919001073072,0.48242700314382253,0.1320616198399946,0.40797600677591933,0.404572106706667,0.29685695111139765,0.12922351160381879,1.680722330087747,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.2766061961567255,0.5227465916238953,-0.6273985020910977,-0.26240235102215853,0.6429168026111873,-0.7115693889311709,-0.2693282899589464,0.46433882013593936,-0.5048583175548695,0.08685879619739025,0.7515159346991364,-0.29487768307318457,-0.185622187251328,0.6437318370522741,-0.3605103743979263,-0.35946876955516893,0.5517995841801862,-0.4428810012681386,-0.5462321364995053,-0.231142854927569,-0.7481072113193913,-0.3811998767418787,-0.03734928806259723,-0.6841113586408444,-0.389029562763014,0.43867174670216075,-0.8569278649970684,-0.21525030323029892,0.4918833411582215,-0.6413598004985398,-0.2360414073047247,0.5527223197500013,-0.7205335486670268,-0.23405917448159017,0.1687164931125361,0.2777209306074629,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dodge Ridge,0.9588581482508037,0.3944494267936104,1.0309449498984173,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.8956178773434985,0.7493075430155055,0.13216481109535672,0.4124886549360905,-0.6900055891359765,0.05561462372758879,-0.6016543926435705,1.2536246566509466,0.5002052550972914,1.0572973140949564,1.5654129614995216,0.7494319498505315,2.187478853023665,-0.2753838875805819,0.3525314925131922,0.29637694157638667,0.7083690156839003,0.00808367301310616,0.4699013108059236,0.3062321224230021,0.6220442469381524,0.4835616960752809,0.025621264877489627,0.46693304377949235,-0.33190977004388,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,0.3558190560260878,0.6379556578989746,-0.45817123267429094,0.186184733522689,0.7644534905212648,-0.26536969972219343,0.09733151072773787,0.610065696640799,-0.05234317004749483,0.02766746373453272,0.7140083336025369,-0.09956560714536516,0.17429996094444747,0.6437318370522741,-0.1335689968551157,0.14700384245963224,0.22412425270043534,-0.3539707138739996,-0.06159241297990177,-0.29036423856584365,-0.2931901472696457,-0.227977027381562,-0.26941494820049144,-0.674329870410711,-0.07788672887309361,-0.31555720299415574,-0.42205971024710864,-0.3923889567614676,-0.28489845457736507,-0.47197433736252464,-0.3197209117359577,-0.29742793300033893,-0.5259654853762639,-0.16882308699939017,0.5964484474823458,-0.46031910579060054,0.2746351015712206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
