,count,mean,std,min,25%,50%,75%,max,ski_resort
135,34.0,156.35294117647058,63.47029004471361,68.0,113.0,133.0,207.75,319.0,Lee Canyon
136,35.0,191.31428571428572,93.70440740107456,71.0,118.0,173.0,237.5,400.0,Liberty
137,35.0,216.71428571428572,180.60544767833673,65.0,120.5,151.0,231.0,989.0,Little Switzerland
138,35.0,156.97142857142856,91.25803291452523,65.0,96.5,123.0,175.0,425.0,Lookout Pass
139,35.0,169.0,75.56687727553965,89.0,128.5,154.0,196.5,540.0,Loon Mountain
140,35.0,207.05714285714285,138.03003570347477,75.0,125.0,152.0,239.0,680.0,Lost Trail Powder Mountain
141,33.0,174.6969696969697,77.985769875217,65.0,120.0,140.0,224.0,400.0,Lost Valley
142,35.0,215.97142857142856,68.61893312485466,78.0,164.5,233.0,255.5,386.0,Loveland
143,34.0,295.4117647058824,120.13152328885427,124.0,191.0,269.5,346.25,600.0,Lutsen Mountains
144,32.0,135.96875,45.80286254964787,70.0,105.75,125.5,151.5,297.0,Mad River Mountain
145,35.0,233.11428571428573,109.95581236237085,91.0,147.0,200.0,298.0,500.0,Mad River Glen
146,35.0,242.34285714285716,109.9916956376421,100.0,187.5,225.0,262.0,595.0,Magic Mountain Vermont
147,35.0,120.2,49.509238591220054,50.0,88.0,103.0,146.5,250.0,Magic Mountain Idaho
148,35.0,262.54285714285714,74.56514832371631,142.0,191.0,262.0,308.5,425.0,Mammoth Mountain
149,34.0,110.38235294117646,33.30575954003037,63.0,89.0,105.5,127.75,208.0,Maple Ski Ridge
150,35.0,164.4,78.45950622867225,75.0,117.5,138.0,177.5,375.0,Marquette Mountain
151,33.0,138.96969696969697,75.10512834041563,55.0,96.0,126.0,161.0,489.0,Massanutten
152,35.0,172.4857142857143,60.99005291538817,78.0,128.5,152.0,199.0,350.0,Maverick Mountain
153,35.0,233.65714285714284,89.74143998410193,96.0,163.0,215.0,299.5,415.0,McCauley Mountain Ski Center
154,35.0,162.4,83.51759237007566,79.0,110.0,132.0,176.0,450.0,Meadowlark
155,34.0,236.91176470588235,118.21202514000231,85.0,166.0,211.5,280.75,750.0,Mohawk Mountain
156,35.0,274.9428571428571,124.43730830212854,100.0,174.5,243.0,327.5,577.0,Monarch Mountain
157,35.0,166.82857142857142,82.88102234858242,88.0,125.0,160.0,184.0,575.0,Mont Ripley
158,34.0,138.94117647058823,49.09850406686825,75.0,108.75,129.0,150.0,299.0,Sno Mountain
159,34.0,133.55882352941177,49.78693462325268,69.0,96.75,125.5,173.0,298.0,Montana Snowbowl
160,35.0,163.34285714285716,69.84391962972651,45.0,114.0,147.0,219.5,312.0,Mount Holly
161,35.0,150.5142857142857,64.47588305559157,55.0,103.0,147.0,182.0,309.0,Mount Kato
162,34.0,255.64705882352942,125.58514734438778,130.0,165.0,217.5,309.0,700.0,Mt. Peter
163,35.0,132.05714285714285,56.507127534363974,51.0,92.5,111.0,168.5,250.0,Mount Pleasant
164,35.0,229.6,98.17547315603711,111.0,149.5,210.0,310.5,470.0,Mt. Snow
165,35.0,156.74285714285713,84.80994075236798,74.0,109.0,140.0,175.0,499.0,Mt. Southington
166,35.0,203.65714285714284,160.9159340001047,72.0,121.0,150.0,226.5,890.0,Mt. Sunapee
167,35.0,171.05714285714285,109.28913159923216,81.0,106.0,131.0,187.5,633.0,Mountain Creek
168,33.0,228.12121212121212,90.17647890933006,82.0,165.0,235.0,285.0,400.0,Mountain High
169,34.0,316.2647058823529,140.66816934933323,100.0,198.5,318.0,372.0,670.0,Mt. Abram Ski
170,33.0,158.57575757575756,48.61586051834724,75.0,135.0,150.0,185.0,341.0,Mt. Ashland
171,35.0,145.4857142857143,59.179871095306915,55.0,108.5,126.0,174.0,289.0,Mt. Baker
172,29.0,188.10344827586206,90.64977536320215,76.0,127.0,165.0,235.0,483.0,Mt. Baldy
173,35.0,160.22857142857143,53.932466329380375,87.0,115.0,155.0,191.5,339.0,Mt. Bhelor
174,35.0,206.34285714285716,113.90474422210218,80.0,130.5,183.0,242.5,652.0,Mt. Bohea
175,35.0,180.57142857142858,64.90277149628635,90.0,121.0,159.0,247.0,279.0,Mt. Brighton
176,35.0,188.85714285714286,81.92002658875619,87.0,132.0,155.0,249.0,350.0,Mt. Crescent
177,32.0,141.21875,40.91906596780307,67.0,113.25,137.5,159.75,250.0,Mt. Holiday
