,count,mean,std,min,25%,50%,75%,max,ski_resort
207,34.0,216.0,84.39696964256764,73.0,157.5,207.0,230.75,500.0,Pine Knob
208,35.0,185.34285714285716,62.30803123436433,87.0,129.5,178.0,224.5,340.0,Pine Mountain
209,35.0,279.42857142857144,112.64475281225688,159.0,200.0,259.0,317.0,679.0,Plattekill Mountain
210,35.0,289.57142857142856,143.1719011444317,140.0,202.5,250.0,317.0,863.0,Pleasant
211,35.0,194.45714285714286,121.34960259687779,65.0,106.5,139.0,238.5,499.0,Pomerelle Mountain
212,35.0,236.25714285714287,127.89847601933037,66.0,135.0,200.0,310.0,699.0,Powder Mountain
213,35.0,217.8,176.70460561926177,67.0,142.5,167.0,240.0,898.0,Powder Ridge
214,33.0,172.03030303030303,48.03936201731142,119.0,134.0,160.0,200.0,282.0,Powderhorn
215,35.0,293.8,115.68740843578541,129.0,227.0,275.0,352.5,549.0,Purgatory Mountain
216,5.0,121.4,71.23061139706721,56.0,58.0,131.0,132.0,230.0,Ragged Mountain
217,35.0,237.2,78.36032909878945,136.0,178.0,226.0,276.0,467.0,Red Lodge Mtn.
218,35.0,273.9714285714286,81.56249343990443,150.0,216.0,273.0,303.5,539.0,Red River
219,35.0,221.62857142857143,113.39054990043346,82.0,156.5,199.0,242.0,610.0,Roundtop Mountain
220,35.0,330.65714285714284,392.02858110520634,93.0,187.0,225.0,320.0,2450.0,Royal Mountain
221,35.0,176.4857142857143,53.780803172841956,103.0,138.0,168.0,210.0,368.0,Sandia Peak
222,32.0,265.40625,93.04208530066796,125.0,215.0,250.0,288.75,600.0,Sapphire Valley
223,34.0,426.0882352941176,179.2440975989563,150.0,283.0,393.5,540.75,850.0,Saskadena Six
224,34.0,218.7941176470588,67.11129580745285,110.0,171.25,206.5,274.0,389.0,Shanty Creek
225,35.0,260.8285714285714,94.62945869961169,149.0,199.5,227.0,300.0,594.0,Schweitzer
226,35.0,193.05714285714285,90.90814460928416,61.0,140.0,160.0,242.5,398.0,Seven Oaks
227,35.0,295.2,163.59882783989696,116.0,180.5,240.0,350.5,799.0,Seven Springs
228,33.0,332.0,436.1838058662884,50.0,141.0,188.0,280.0,2305.0,Showdown
229,33.0,348.09090909090907,241.09261234486786,156.0,229.0,300.0,395.0,1500.0,Sierra at Tahoe
230,33.0,185.9090909090909,54.226586904144426,100.0,143.0,183.0,219.0,329.0,Silver Mountain
231,35.0,288.2857142857143,69.88964891319804,160.0,239.5,281.0,341.5,453.0,Silverton Mountain
232,34.0,232.05882352941177,79.4324340962353,92.0,157.0,238.5,284.5,395.0,Sipapu Ski and Summer
233,34.0,196.94117647058823,58.21743005501306,101.0,149.25,198.5,239.0,327.0,Ski Apache
234,35.0,234.11428571428573,115.3411235852849,81.0,154.5,199.0,328.0,500.0,Ski Brule
235,34.0,366.29411764705884,125.06423305082794,195.0,256.5,358.5,468.0,635.0,Ski Butternut
236,35.0,279.14285714285717,87.66686370343494,125.0,218.5,291.0,338.0,465.0,Ski Santa Fe
237,35.0,193.02857142857144,60.656450951377025,95.0,159.0,178.0,229.0,390.0,Ski Sawmill
238,35.0,151.88571428571427,49.972799323921286,70.0,120.0,148.0,197.0,259.0,Ski Snowstar Winter Sports Park
239,34.0,280.11764705882354,294.78680171782315,75.0,181.25,212.5,265.0,1720.0,Ski Sundown
240,35.0,214.22857142857143,95.89273594346284,101.0,153.0,199.0,252.5,630.0,Ski Ward
241,35.0,214.05714285714285,106.84842008167261,80.0,149.5,190.0,252.0,568.0,Sleeping Giant
242,35.0,276.48571428571427,99.64447726160992,150.0,195.0,261.0,328.0,605.0,Smugglers' Notch
243,35.0,194.97142857142856,73.5456983643446,69.0,150.0,195.0,236.5,380.0,Snow Creek
244,35.0,423.0571428571429,147.0033898883133,200.0,299.5,375.0,507.0,900.0,Snow King
245,33.0,242.15151515151516,122.08683416223707,115.0,170.0,212.0,250.0,619.0,Snow Ridge
246,35.0,177.17142857142858,70.5651495862827,90.0,128.0,156.0,209.5,420.0,Snow Snake
247,30.0,200.6,75.59903301698672,90.0,132.5,196.0,252.25,390.0,Snow Sumt
248,35.0,202.5142857142857,179.74219633368548,94.0,139.0,173.0,199.0,1199.0,Snow Trails
249,32.0,234.875,72.03213888437622,90.0,194.0,227.0,273.25,405.0,Snow Valley
250,33.0,281.8484848484849,192.86736394672263,66.0,189.0,249.0,295.0,1069.0,Snowbasin
251,32.0,420.0625,289.13552325242154,70.0,249.75,322.5,496.25,1476.0,Snowbird
252,34.0,294.7352941176471,119.23831721529416,130.0,202.25,288.5,356.5,618.0,Snowshoe Mountain
253,35.0,275.0571428571429,156.08574997269227,106.0,172.5,225.0,345.0,900.0,Snowy Range Ski Recreation Area
254,35.0,307.54285714285714,95.2712359705769,165.0,240.0,295.0,364.5,590.0,Soda Springs
255,35.0,274.7142857142857,97.73390387366378,129.0,196.0,254.0,320.0,547.0,Soldier Mountain
256,35.0,539.0857142857143,201.0120528181115,254.0,396.0,511.0,656.0,1100.0,Solitude Mountain
257,35.0,299.57142857142856,154.5297012597532,111.0,184.5,256.0,371.0,704.0,Song Mountain
258,35.0,299.85714285714283,122.13376053403448,176.0,221.5,269.0,331.0,725.0,Spirit Mountain
