,count,mean,std,min,25%,50%,75%,max,ski_resort
153,35.0,292.8,88.03034236256603,118.0,245.5,296.0,345.5,547.0,McCauley Mountain Ski Center
154,35.0,184.2,92.58693847660473,68.0,126.0,167.0,206.5,450.0,Meadowlark
155,34.0,257.0882352941176,82.03006383362761,150.0,188.5,246.5,297.25,514.0,Mohawk Mountain
156,35.0,335.77142857142854,126.70532875982153,151.0,249.0,300.0,447.0,582.0,Monarch Mountain
157,34.0,229.58823529411765,103.1489413412554,103.0,150.0,199.5,306.0,575.0,Mont Ripley
158,30.0,213.6,114.47499350483072,95.0,144.0,193.5,250.0,700.0,Sno Mountain
159,34.0,271.1764705882353,110.58644516319549,95.0,203.75,250.0,352.0,479.0,Montana Snowbowl
160,35.0,245.5142857142857,103.04863826727403,100.0,151.5,230.0,312.0,500.0,Mount Holly
161,35.0,268.22857142857146,126.50182182233485,100.0,178.5,231.0,334.0,600.0,Mount Kato
162,34.0,353.88235294117646,156.33603371174587,140.0,228.75,324.5,399.25,700.0,Mt. Peter
163,35.0,184.94285714285715,75.95352404678832,55.0,114.0,175.0,237.5,350.0,Mount Pleasant
164,35.0,301.45714285714286,130.0172709923667,111.0,224.5,253.0,374.0,674.0,Mt. Snow
165,33.0,254.66666666666666,133.0826027949058,98.0,152.0,220.0,317.0,650.0,Mt. Southington
166,35.0,310.6,152.86503081823136,72.0,217.5,275.0,344.0,890.0,Mt. Sunapee
167,35.0,244.8,104.62279585140472,129.0,186.5,224.0,287.5,649.0,Mountain Creek
168,33.0,265.42424242424244,143.06533260695755,103.0,187.0,240.0,285.0,802.0,Mountain High
169,34.0,410.4117647058824,169.5623810564086,181.0,321.75,371.5,450.0,860.0,Mt. Abram Ski
170,33.0,304.030303030303,116.54545380678864,148.0,230.0,269.0,357.0,632.0,Mt. Ashland
171,35.0,293.9142857142857,85.30442765854103,137.0,234.5,287.0,348.0,467.0,Mt. Baker
172,30.0,243.7,94.1884208418936,117.0,170.5,215.5,287.75,479.0,Mt. Baldy
173,34.0,233.1764705882353,72.98379670245423,101.0,197.5,221.5,281.5,379.0,Mt. Bhelor
174,35.0,282.77142857142854,148.75465108186498,99.0,196.0,250.0,318.5,750.0,Mt. Bohea
175,35.0,231.0857142857143,94.06173549341737,91.0,177.5,214.0,260.5,500.0,Mt. Brighton
176,35.0,222.62857142857143,79.51325665065717,88.0,156.0,203.0,289.5,395.0,Mt. Crescent
177,33.0,204.45454545454547,81.20040444368601,79.0,158.0,189.0,215.0,436.0,Mt. Holiday
178,35.0,245.45714285714286,106.17060157433158,108.0,188.0,221.0,256.0,609.0,Mt. Hood Meadows
